Image,Asymmetry Contribution,Vertical Diff Ratio,Horizontal Diff Ratio
ISIC_0000213_segmentation.png,0.0,0.0004722086182607486,0.0003409533919079168
ISIC_0000214_segmentation.png,2.6,0.0009024530314217737,0.001085426631438873
ISIC_0000215_segmentation.png,0.0,0.00024217629435665958,0.00020842947181856072
ISIC_0000216_segmentation.png,0.0,0.00015839405586112078,0.0002174980371970092
ISIC_0000217_segmentation.png,0.0,0.0003045327594559295,0.0003190484046922453
ISIC_0000218_segmentation.png,0.0,0.00020928377612785875,0.00013558335043472618
ISIC_0000219_segmentation.png,2.6,0.0006564178299638806,0.0007911473628556183
ISIC_0000220_segmentation.png,0.0,0.00034684283568338456,0.0003900261686252207
ISIC_0000221_segmentation.png,0.0,0.00018888095152914708,0.00014079516957162493
ISIC_0000222_segmentation.png,0.0,0.0002522125000733141,0.0003563604267563337
ISIC_0000223_segmentation.png,0.0,0.00037418698266122576,0.00038268275399934524
ISIC_0000224_segmentation.png,0.0,0.00022630326012370246,0.0001965734078820059
ISIC_0000225_segmentation.png,0.0,0.0003973695701674142,0.0004067955988395764
ISIC_0000226_segmentation.png,0.0,0.00029107060326495474,0.000286532385126194
ISIC_0000227_segmentation.png,0.0,0.00015877588977290512,0.0001732756572440512
ISIC_0000228_segmentation.png,0.0,0.00021386482587156831,0.00016680764884940014
ISIC_0000229_segmentation.png,1.3,0.0010505686268571452,0.000438948104151561
ISIC_0000230_segmentation.png,0.0,0.000380557304733203,0.00037561338759210675
ISIC_0000231_segmentation.png,0.0,0.0003899884797979879,0.00038137191701965203
ISIC_0000232_segmentation.png,0.0,0.00027751432413227736,0.00029140417759432335
ISIC_0000233_segmentation.png,0.0,0.00016999815668698344,0.00012692310729812487
ISIC_0000234_segmentation.png,0.0,0.0001507725665060077,0.00016237371315656828
ISIC_0000235_segmentation.png,0.0,0.0001700217402447348,0.0003084255106606591
ISIC_0000236_segmentation.png,0.0,0.00037149211240844,0.00034580085609076805
ISIC_0000239_segmentation.png,0.0,0.00035085267000378663,0.00025933113474029283
ISIC_0000240_segmentation.png,0.0,0.00027722781993439757,0.00020385841667846437
ISIC_0000242_segmentation.png,2.6,0.0009208440746885274,0.0008728942104052446
ISIC_0000243_segmentation.png,0.0,0.00024982215676255175,0.00020894326049275102
ISIC_0000244_segmentation.png,1.3,0.00038940286223913053,0.0005566335277837713
ISIC_0000245_segmentation.png,0.0,0.0003543572254220235,0.0003562071587319277
ISIC_0000246_segmentation.png,1.3,0.00018669102208912806,0.0006241534432275203
ISIC_0000247_segmentation.png,0.0,0.0002645075856876861,0.0001300691685656093
ISIC_0000249_segmentation.png,0.0,0.00038497735776557243,0.00035270307753530457
ISIC_0000250_segmentation.png,0.0,0.0004183269915216302,0.0002818689180496468
ISIC_0000251_segmentation.png,2.6,0.0005538702175772493,0.0005485664624488322
ISIC_0000252_segmentation.png,1.3,0.0005141403406751118,0.0004546341405607549
ISIC_0000253_segmentation.png,2.6,0.0005724642367023761,0.0006094669454443559
ISIC_0000254_segmentation.png,0.0,0.0002029612269184249,0.000167812824357427
ISIC_0000255_segmentation.png,0.0,0.00023035313035054729,0.00021290818580937365
ISIC_0000256_segmentation.png,0.0,0.00026658758716833233,0.00043317086029186723
ISIC_0000258_segmentation.png,0.0,0.0003889329791831304,0.00034308593183539186
ISIC_0000259_segmentation.png,0.0,0.00025132497973891715,0.0002554126075490846
ISIC_0000260_segmentation.png,0.0,0.0003241630238145296,0.0004080176422350593
ISIC_0000261_segmentation.png,0.0,0.00015371507685753841,0.00019791259895629947
ISIC_0000262_segmentation.png,2.6,0.0007815813021079564,0.0007568271694866764
ISIC_0000263_segmentation.png,2.6,0.0005905113892297726,0.000618252008977956
ISIC_0000264_segmentation.png,0.0,0.00022399771419503398,0.000447778185883344
ISIC_0000265_segmentation.png,1.3,0.000683992209268912,0.00040449265226853097
ISIC_0000268_segmentation.png,0.0,0.0002942959376445251,0.0002985426581280707
ISIC_0000269_segmentation.png,0.0,0.0001385276445069985,0.00017158589246061372
ISIC_0000271_segmentation.png,0.0,0.0004495607520469819,0.0004584002940717588
ISIC_0000274_segmentation.png,0.0,0.0003836069972463066,0.00027796808158494753
ISIC_0000275_segmentation.png,2.6,0.0005901815657699193,0.0005964816358581989
ISIC_0000276_segmentation.png,0.0,0.00032184271968791893,0.00046474159238046615
ISIC_0000277_segmentation.png,0.0,0.00014146759982262323,0.0002536645300830621
ISIC_0000278_segmentation.png,1.3,0.0005226862944816383,0.00028045133466730795
ISIC_0000279_segmentation.png,0.0,0.00025377515753247196,0.0003123937183948623
ISIC_0000281_segmentation.png,0.0,0.00018710115673275902,0.0002136534070135898
ISIC_0000282_segmentation.png,0.0,0.00041155871692517756,0.0004475165405406413
ISIC_0000283_segmentation.png,1.3,0.0006206044224733487,0.0004303680199218239
ISIC_0000287_segmentation.png,0.0,0.0004695402926442804,0.00037893489995271184
ISIC_0000288_segmentation.png,0.0,0.00023533068121392304,0.0002760297135717341
ISIC_0000290_segmentation.png,2.6,0.0006007622422465699,0.0006234763326892107
ISIC_0000292_segmentation.png,0.0,0.0002457934584399288,0.00034828606533079633
ISIC_0000293_segmentation.png,1.3,0.0005204289081622682,0.0002928790980757604
ISIC_0000294_segmentation.png,1.3,0.00038118883420245497,0.0005391382102474913
ISIC_0000295_segmentation.png,0.0,0.0003726193586853652,0.0003224043674218849
ISIC_0000297_segmentation.png,0.0,0.00013120374797121563,0.00011975436430391615
ISIC_0000298_segmentation.png,0.0,0.0003349543314941239,0.0003157829109386203
ISIC_0000299_segmentation.png,0.0,0.00012554887983740368,0.00043194683039964103
ISIC_0000300_segmentation.png,1.3,0.0003772960824363387,0.0006069078598638783
ISIC_0000301_segmentation.png,0.0,0.0003049143024533447,0.00020632847068939217
ISIC_0000303_segmentation.png,0.0,0.00020067391280147227,0.00020161136757660325
ISIC_0000306_segmentation.png,2.6,0.0006575877015191983,0.0005928064006991781
ISIC_0000307_segmentation.png,1.3,0.000343487868088043,0.0005544529382022736
ISIC_0000310_segmentation.png,0.0,0.0003107891309269684,0.0003033124014960431
ISIC_0000311_segmentation.png,0.0,0.00023891948798215087,0.0002901854716761255
ISIC_0000313_segmentation.png,0.0,0.00044826839953441855,0.0004439791229209194
ISIC_0000314_segmentation.png,0.0,0.00025839001078417927,0.00020511455164976428
ISIC_0000315_segmentation.png,2.6,0.0010026359795095923,0.000972871055848102
ISIC_0000316_segmentation.png,2.6,0.0008489930013825838,0.0008567656752521496
ISIC_0000317_segmentation.png,0.0,0.0004463367633729654,0.0002757233930734018
ISIC_0000319_segmentation.png,1.3,0.0004351147733129982,0.0005699478206839092
ISIC_0000320_segmentation.png,0.0,0.0004001480393077505,0.00039695647877581556
ISIC_0000321_segmentation.png,0.0,0.00019512588180428884,0.00028303173144054344
ISIC_0000322_segmentation.png,0.0,0.000237523414523701,0.0003376976383986778
ISIC_0000323_segmentation.png,0.0,0.00034939535308329986,0.00025685952916693896
ISIC_0000324_segmentation.png,0.0,0.0003270078878304171,0.00025502863726246754
ISIC_0000325_segmentation.png,0.0,0.00046148100725565514,0.0004764818859682157
ISIC_0000326_segmentation.png,0.0,0.0004920836092586413,0.00046280526848757196
ISIC_0000327_segmentation.png,2.6,0.0008572482059058767,0.0008467445903644645
ISIC_0000328_segmentation.png,2.6,0.0007817516381870711,0.0005306040803340373
ISIC_0000329_segmentation.png,0.0,0.00023480684929813936,0.00032213851956341223
ISIC_0000330_segmentation.png,2.6,0.0005405342775807238,0.000542095932995915
ISIC_0000331_segmentation.png,0.0,0.00034424773145504155,0.0003268273176034779
ISIC_0000332_segmentation.png,0.0,0.0004659998125106096,0.0004618826468434641
ISIC_0000336_segmentation.png,2.6,0.0008434984213530926,0.0008066050741944628
ISIC_0000337_segmentation.png,0.0,0.00024138694793005865,0.0002425418304640689
ISIC_0000338_segmentation.png,2.6,0.0007470185416796856,0.0008109766133496926
ISIC_0000339_segmentation.png,0.0,0.00020479501938512856,0.000182011573478533
ISIC_0000340_segmentation.png,0.0,0.00021706564731217186,0.0003639732929580912
ISIC_0000341_segmentation.png,2.6,0.001021643494524701,0.0010186656098994048
ISIC_0000342_segmentation.png,0.0,0.00018550402113100874,0.00038242851009781526
ISIC_0000343_segmentation.png,0.0,0.00040840318925190787,0.00044465215503386977
ISIC_0000344_segmentation.png,2.6,0.00104195941902637,0.0010224810195255212
ISIC_0000345_segmentation.png,2.6,0.0005407301703695693,0.0005396750871103116
ISIC_0000346_segmentation.png,2.6,0.0008419664563172319,0.0007674645386037468
ISIC_0000348_segmentation.png,1.3,0.00034421662834996543,0.0006883910111638053
ISIC_0000349_segmentation.png,0.0,0.00028954578026237483,0.00043369405102099243
ISIC_0000350_segmentation.png,2.6,0.001191082414513608,0.0011718759082980012
ISIC_0000351_segmentation.png,0.0,0.0003223944096229972,0.0003291540699017849
ISIC_0000352_segmentation.png,2.6,0.0006192207083007267,0.0006126384409290261
ISIC_0000353_segmentation.png,2.6,0.0006859069472289392,0.0006736857230733564
ISIC_0000354_segmentation.png,1.3,0.0004227747568386946,0.000510952954528572
ISIC_0000355_segmentation.png,1.3,0.0005040305426853632,0.00046843189665910455
ISIC_0000357_segmentation.png,1.3,0.00040117561638910163,0.0005609903147723807
ISIC_0000358_segmentation.png,0.0,0.00011213457770791957,0.000315831370471515
ISIC_0000359_segmentation.png,2.6,0.0005509948329219152,0.0005545462688118384
ISIC_0000360_segmentation.png,0.0,0.00017240754591270273,0.0001937151284376729
ISIC_0000361_segmentation.png,2.6,0.0005715051239743809,0.00057791565210247
ISIC_0000363_segmentation.png,2.6,0.0012555552502194036,0.0012886095128062855
ISIC_0000364_segmentation.png,0.0,0.000336959491112226,0.00035227583161732723
ISIC_0000365_segmentation.png,0.0,0.00031171078917456205,0.0002479489584384586
ISIC_0000366_segmentation.png,2.6,0.0010229332523397602,0.0010418836716826869
ISIC_0000367_segmentation.png,0.0,0.00020772629121609292,0.00018886435203727315
ISIC_0000368_segmentation.png,0.0,0.0001510373351111859,0.00019281714679946125
ISIC_0000370_segmentation.png,0.0,0.000307708885842398,0.00021361433983977868
ISIC_0000372_segmentation.png,0.0,0.0003310165945417798,0.0003587533070998122
ISIC_0000374_segmentation.png,1.3,0.0005380029496686816,0.0004932813781086685
ISIC_0000376_segmentation.png,0.0,0.0002048896854190682,0.000274335690123059
ISIC_0000377_segmentation.png,1.3,0.0005403047606391914,0.00038341110916538583
ISIC_0000378_segmentation.png,1.3,0.000488697516961665,0.0005493142370833734
ISIC_0000379_segmentation.png,2.6,0.0009737717914277882,0.0009890689150517905
ISIC_0000380_segmentation.png,2.6,0.0007823309147552898,0.0007665303917115049
ISIC_0000381_segmentation.png,2.6,0.0011885241239079256,0.0014682611615002344
ISIC_0000382_segmentation.png,2.6,0.000943914465578026,0.001110905326347288
ISIC_0000383_segmentation.png,0.0,0.0004455410493603766,0.0004074904332706783
ISIC_0000384_segmentation.png,2.6,0.0007095271132720964,0.0006875476757859048
ISIC_0000385_segmentation.png,0.0,0.00045584974826842745,0.00044634680797316426
ISIC_0000386_segmentation.png,0.0,0.00043969414390387994,0.00032937860035258136
ISIC_0000387_segmentation.png,2.6,0.00137333781244356,0.001362878262602791
ISIC_0000388_segmentation.png,0.0,0.0001063067978658458,9.470860616245878e-05
ISIC_0000390_segmentation.png,0.0,0.00032463739533352965,0.0004997833698470868
ISIC_0000391_segmentation.png,0.0,0.00021165226979799563,0.00022221771080801683
ISIC_0000392_segmentation.png,0.0,0.00026959309000753717,0.0004238742241534505
ISIC_0000393_segmentation.png,1.3,0.0006641764430239791,0.0004309742818481932
ISIC_0000395_segmentation.png,2.6,0.0007180603235636255,0.0007521228790068335
ISIC_0000396_segmentation.png,0.0,0.00022122579941379902,0.00023155177596267091
ISIC_0000397_segmentation.png,2.6,0.00098929675493537,0.0005020418095858997
ISIC_0000403_segmentation.png,2.6,0.0005446500741302184,0.000566699160845372
ISIC_0000407_segmentation.png,2.6,0.0007623577174295555,0.0007602539248108868
ISIC_0000408_segmentation.png,0.0,0.000297779039974781,0.0003234948063797633
ISIC_0000409_segmentation.png,2.6,0.000696036831323371,0.0006007011772195657
ISIC_0000410_segmentation.png,2.6,0.0017324319729226456,0.0010436269361839574
ISIC_0000412_segmentation.png,2.6,0.0012103049436409958,0.0011941356325403214
ISIC_0000413_segmentation.png,2.6,0.0007438287192255382,0.0005868589621783924
ISIC_0000415_segmentation.png,2.6,0.0013632337681731487,0.0012964045117727294
